id,category,sub_category,question,answer,source
268,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس هڪ سنگين حالت آهي؟","اها هڪ ڊگھي مهل جي حالت آهي جنهن تي ڌيان جي ضرورت آهي، خاص ڪري دل، خون جي شگر ۽ ٻچيدان لاءِ لاڳاپيل خطرن سبب۔ باقاعده چيڪن ۽ سنڀال سان گھڻيون عورتون سٺي طرح رهن ٿيون۔ ان کي نظرانداز ڪرڻ ئي ان کي وڌيڪ سنگين بڻائي ٿو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
269,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس واريون سڀ عورتون وزن وڌائين ٿيون؟","نه۔ وچ حصي جي چوڌاري وزن وڌڻ عام آهي پر هر ڪنهن سان نٿو ٿئي، ۽ پي سي او ايس هر ماپ جي عورتن ۾ ٿئي ٿي۔ سنهڙي هجڻ ان کي رد نٿو ڪري۔ ٻيون نشانيون به اهم آهن۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
270,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس واري سڀني عورتن کي اضافي وار اُڀرن ٿا؟","نه۔ منهن يا جسم تي اضافي وار ممڪن نشانين مان هڪ آهي، لازمي شرط نه۔ ڪجهه عورتن کي بي قاعده ماهواري هوندي آهي ۽ وارن ۾ بلڪل به تبديلي نه هوندي آهي۔ تشخيص ڪيترين ئي نشانين جي ميلاپ تي ٿيندي آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
271,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس مٿي جي وارن جي کِرڻ جو سبب ٿي سگهي ٿي؟","ها، مادي نموني ۾ مٿي جي وارن جو پَتلو ٿيڻ پي سي او ايس جي سڃاتل نشانين مان هڪ آهي۔ اهو بلند مردانه قسم جي هارمون سطح مان اچي ٿو۔ ڊاڪٽر سان ڳالهايو، ڇاڪاڻ ته ان لاءِ علاج موجود آهن۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
272,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس مهاسن جو سبب ٿي سگهي ٿي؟","ها، مهاسا ۽ تيلي چمڙي بلند مردانه قسم جي هارمون سطح سبب پي سي او ايس جون عام نشانيون آهن۔ جيڪڏهن مهاسا بي قاعده ماهواري سان گڏ ظاهر ٿين ته ٻنهي جو ڊاڪٽر کي ذڪر ڪريو۔ اهي جڙيل ٿي سگهن ٿيون۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
273,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس گھڻي يا سور واري ماهواري جو سبب ٿي سگهي ٿي؟","ها، پي سي او ايس ۾ ماهواري بي قاعده، غير اندازي جوڳي، غائب، گھڻي يا سور واري ٿي سگهي ٿي۔ نموني عورت کان عورت مختلف ٿئي ٿو۔ انهن مان ڪو به نمونو ڊاڪٽر سان ڳالهائڻ جوڳي آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
274,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس حمل دوران مسئلا پيدا ڪري سگهي ٿي؟","پي سي او ايس واري عورتن کي حمل دوران ذیابيطس ٿيڻ جو امڪان وڌيڪ آهي۔ اهو ئي سبب آهي جو حمل جي رٿابندي ڪندي خون جي شگر چيڪ ڪئي ويندي آهي۔ پنهنجي حمل واري صحت ڪارڪن کي ٻڌايو ته توهان کي پي سي او ايس آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
275,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس ننڊ جا مسئلا پيدا ڪري ٿي؟","پي سي او ايس ننڊ دوران ساهه جي هڪ مسئلي سان لاڳاپيل آهي جيڪا خُر، اَڻتَنور ننڊ ۽ ڏينهن جي ٿڪاوت جو سبب بڻجي ٿي۔ ڊاڪٽرن کي ان بابت پڇڻ جي صلاح ڏني وڃي ٿي۔ پنهنجي ملاقات تي خُر يا مسلسل ٿڪاوت جو ذڪر ڪريو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
276,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس جگر تي اثر انداز ٿئي ٿي؟","پي سي او ايس جگر ۾ چربي سان لاڳاپيل هڪ مسئلي جي شڪل سان لاڳاپيل آهي۔ اها انهن لاڳاپيل حالتن مان هڪ آهي جن تي ڊاڪٽر نظر رکن ٿا۔ باقاعده معائنن ذريعي ئي اهو معلوم ٿئي ٿو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
277,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس بلند بلڊ پريشر جو سبب ٿي سگهي ٿي؟","ها، بلند بلڊ پريشر ۽ بلند ڪولیسٽرول انهن حالتن مان آهن جيڪي پي سي او ايس سان لاڳاپيل آهن۔ جيڪڏهن توهان کي پي سي او ايس آهي ته هر سال بلڊ پريشر چيڪ ٿيڻ گھرجي۔ اهو هڪ سادو، تڪڙو چيڪ آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
278,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس بي قاعده ماهواري جي برابر آهي؟","نه۔ بي قاعده ماهواري جا ڪيترائي سبب ٿي سگهن ٿا، جن ۾ ذهني دٻاءُ، وزن ۾ تبديلي، ٿائرائيڊ جا مسئلا ۽ ٻيا شامل آهن۔ پي سي او ايس اهڙن ڪيترن سببن مان هڪ آهي۔ صرف هڪ مناسب جانچ ئي ٻڌائي سگهي ٿي ته اهو ڪهڙو آهي۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
279,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس بلڪل به ماهواري نه اچڻ سان به ٿي سگهي ٿي؟","ها، غائب ماهواري پي سي او ايس جي سڃاتل نمونن مان هڪ آهي۔ ڊگھي عرصي تائين ماهواري نه اچڻ کي هميشه ڊاڪٽر سان ڳالهائجي۔ ان کي سادگي سان قبول نه ڪجي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
280,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا پي سي او ايس ڪجهه ملڪن ۾ ٻين کان وڌيڪ عام آهي؟","اها سڄي دنيا جي عورتن کي متاثر ڪري ٿي، ٻار ڄڻڻ جي عمر جي هر سؤ عورتن مان لڳ ڀڳ ڏهن کان تيرهن کي۔ جيڪا شيءِ مختلف آهي اها اها آهي ته ڪيترا ڪيس تشخيص ٿين ٿا۔ گھڻين هنڌن تي گھڻا ڪيس سڃاتل نه رهجي ويندا آهن۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
281,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"جيڪڏهن منهنجي ماهواري باقاعده آهي ته به ڇا مون کي پي سي او ايس ٿي سگهي ٿي؟","اهو ممڪن آهي، ڇاڪاڻ ته تشخيص لاءِ ٽن مان ٻن نتيجن جي ضرورت آهي ۽ انهن مان هڪ غائب ٿي سگهي ٿي۔ ڪجهه عورتن کي باقاعده چڪر هوندي به بلند مردانه قسم جا هارمون هوندا آهن۔ هڪ ڊاڪٽر ان جو صحيح جائزو وٺي سگهي ٿو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
282,پي سي او ايس ۽ هارموني صحت,پي سي او ايس ڇا آهي ۽ عام نشانيون,"ڇا مون کي ڊاڪٽر کي ڏسڻ گھرجي جيڪڏهن مون کي لڳي ته مون کي پي سي او ايس آهي؟","ها۔ ڇاڪاڻ ته گھڻا ڪيس تشخيص کان محروم رهجي ويندا آهن، ۽ خون جي شگر، دل ۽ ٻچيدان سان لاڳاپيل خطرن سبب، جانچ ڪرائڻ جي قابل آهي۔ پنهنجي ماهواري جي تاريخن ۽ پنهنجي نشانين جو نوٽ کڻي وڃو۔ شروعاتي تشخيص مدد ڪري ٿي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
283,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"پي سي او ايس جي تشخيص ڪيئن ٿيندي آهي؟","ڊاڪٽر ٽن مان گھٽ ۾ گھٽ ٻه شيون ڳوليندا آهن: بلند مردانه قسم جي هارمون جون نشانيون يا خوني ثبوت، بي قاعده يا غائب ماهواري، ۽ بيضه دان جي اسڪين تي ڪيترائي ننڍا فولیکلز۔ ٻين سببن کي پهرين رد ڪرڻ ضروري آهي۔ ان جي تشخيص هڪ نشاني تي ناهي ٿيندي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
284,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا مون کي پي سي او ايس ٻڌائڻ لاءِ ٽنهي نتيجن جي ضرورت آهي؟","نه، ٻين سببن کي رد ڪرڻ کانپوءِ ٽن مان ٻه ڪافي آهن۔ اهو ئي سبب آهي جو ڪجهه عورتن جي تشخيص اسڪين کان سواءِ ٿيندي آهي۔ ميلاپ ڪنهن به هڪ ٽيسٽ کان وڌيڪ اهم آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
285,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ماهواري کي بي قاعده ڪڏهن سمجهيو ويندو آهي؟","نوجوانيءَ جي سالن کان مٿي واري عورت ۾، ايڪويهه ڏينهن کان گھٽ يا پنجٽيهه ڏينهن کان وڌيڪ چڪر، يا سال ۾ اَٺَ کان گھٽ ماهواري، بي قاعده سمجهيا ويندا آهن۔ اهو نمونو پي سي او ايس لاءِ جانچ ٿيڻ جو سبب آهي۔ پنهنجي تاريخن جو رڪارڊ رکو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
286,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"مقابلي لاءِ عام چڪر جي ڊگھائي ڪيتري آهي؟","هڪ عام ماهواري چڪر ايڪويهه کان پنجٽيهه ڏينهن جي وچ ۾ هلندو آهي۔ ان دائري کان ٻاهر، يا سال ۾ اَٺَ کان گھٽ ماهواري، چيڪ ٿيڻ جوڳي آهي۔ هر ڪنهن ۾ ٿورو فرق هوندو آهي، تنهنڪري پنهنجي معمول واري نموني تي نظر رکو۔",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
287,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"پي سي او ايس چيڪ ڪرڻ لاءِ ڪهڙا خوني ٽيسٽ استعمال ٿين ٿا؟","ڊاڪٽر بلند مردانه قسم جا هارمون ڳولڻ لاءِ مڪمل ۽ آزاد ٽيسٽوسٽيرون ماپين ٿا۔ جتي موجود هجي اُتي وڌيڪ صحيح تجربيگاهه طريقن کي ترجيح ڏني ويندي آهي۔ توهان جو ڊاڪٽر توهان کي ٻڌائيندو ته هو ڪهڙا ٽيسٽ استعمال ڪري رهيا آهن۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
288,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا پي سي او ايس جي تشخيص لاءِ مون کي هميشه الٽراسائونڊ اسڪين جي ضرورت آهي؟","نه۔ اسڪين ٽن ممڪن نتيجن مان هڪ آهي پر هميشه ضروري ناهي، خاص ڪري جيڪڏهن توهان کي اڳ ۾ ئي بي قاعده ماهواري ۽ بلند هارمونن جو ثبوت هجي۔ بالغن ۾ اسڪين جي بدران هڪ خاص خوني ٽيسٽ استعمال ٿي سگهي ٿو۔ توهان جو ڊاڪٽر فيصلو ڪري ٿو ته ڇا ضروري آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
289,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"اسڪين ڇا ڳولي ٿو؟","اهو بيضه دان ۾ ننڍن فولیکلز جو تعداد ڳڻي ٿو۔ بالغن ۾، گھٽ ۾ گھٽ هڪ بيضه دان ۾ ويهه يا وڌيڪ استعمال ٿيندڙ سطح آهي۔ توهان جو ڊاڪٽر ان جي تشريح توهان جي ٻين نتيجن سان گڏ ڪري ٿو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
290,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا نوجوان ڇوڪري کي پي سي او ايس چيڪ ڪرڻ لاءِ اسڪين ڪرائڻ گھرجي؟","نه، نوجوانن ۾ پي سي او ايس جي تشخيص لاءِ بيضه دان جو اسڪين صلاح ڏنل ناهي۔ ان عمر ۾ بيضه دان عام طور تي اهڙي طرح ئي نظر ايندا آهن، تنهنڪري اهو غلط تشخيص جو سبب بڻجندو۔ ڊاڪٽر نوجوانن جو جائزو مختلف طريقي سان وٺندا آهن۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
291,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"نوجوانن ۾ پي سي او ايس جي تشخيص وڌيڪ ڏکي ڇو آهي؟","ڇاڪاڻ ته بي قاعده چڪر ۽ چمڙي ۽ وارن ۾ تبديليون ان عمر ۾ هڪ عام حصو ٿي سگهن ٿيون۔ تمام جلدي تشخيص ڪرڻ سان اهڙي ڇوڪري تي ليبل لڳائڻ جو خطرو آهي جنهن کي اها نه هجي۔ ڊاڪٽر اڪثر بعد ۾ ٻيهر جائزو وٺندا آهن جڏهن هو مڪمل طور تي بالغ ٿي وڃي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
292,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"جيڪڏهن هڪ نوجوان ڇوڪري ۾ ڊاڪٽر يقين نه رکي ته ڇا ٿيندو؟","ڊاڪٽر سڌو سنئون تشخيص ڪرڻ بدران وقت سان گڏ کيس نظر ۾ رکي سگهي ٿو، ۽ جڏهن هوءَ مڪمل طور تي بالغ ٿي وڃي، تقريباً کيس ماهواري شروع ٿيڻ کان اَٺَ سال پوءِ، ٻيهر جائزو وٺي سگهي ٿو۔ ان دوران به کيس پنهنجن نشانين ۾ مدد ملڻ گھرجي۔ اهو محتاط طريقو آهي، سنڀال ۾ دير ناهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
293,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"AMH خوني ٽيسٽ ڇا آهي؟","اهو هڪ خوني ٽيسٽ آهي جيڪو بالغ عورتن ۾ بيضه دان کي ڏسڻ لاءِ اسڪين جي بدران استعمال ٿي سگهي ٿو۔ ان کي اڪيلو پي سي او ايس تشخيص ڪرڻ لاءِ استعمال نه ڪجي۔ اهو نوجوانن لاءِ صلاح ڏنل ناهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
294,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا مون کي اسڪين ۽ AMH ٽيسٽ ٻئي ڪرائڻ گھرجن؟","نه۔ ڪو به هڪ استعمال ٿي سگهي ٿو، پر ٻئي ڪرڻ کان منع ڪئي وڃي ٿي ڇاڪاڻ ته اهو وڌيڪ تشخيص ڏانهن وٺي وڃي ٿو۔ هڪ ئي ڪافي آهي۔ توهان جو ڊاڪٽر چونڊيندو ته ڪهڙو مناسب آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
295,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا هارمون جون گوريون کائڻ ٽيسٽن تي اثر انداز ٿين ٿيون؟","ها، هارموني مانع حمل استعمال AMH نتيجو گھٽ ڪري ٿو ۽ هارمون جي ٽيسٽن تي اثر انداز ٿي سگهي ٿو۔ ٽيسٽن کان اڳ توهان جيڪا به شيءِ کائي رهيا آهيو ان بابت پنهنجي ڊاڪٽر کي ٻڌايو۔ اهي ٽيسٽن جو مناسب وقت طئي ڪندا۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
296,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"هرسوٽزم (Hirsutism) ڇا آهي ۽ ان جو جائزو ڪيئن ورتو ويندو آهي؟","ان جو مطلب آهي مردانه نموني ۾ ناپسنديده وارن جو اُڀرڻ، ۽ اهو پي سي او ايس جي مضبوط نشاني آهي۔ ڊاڪٽر ان جو جائزو هڪ اسڪورنگ طريقي سان وٺن ٿا، جيڪو نسلي پس منظر مطابق ترتيب ڏنل هوندو آهي۔ عام وارن جا نمونا برادرين وچ ۾ حقيقتاً مختلف هوندا آهن، تنهنڪري اها ترتيب اهم آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
297,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا منهن تي ڪجهه وار هجڻ جو مطلب آهي ته مون کي پي سي او ايس آهي؟","اڪيلو نه۔ وارن جا نمونا خاندانن ۽ برادرين ۾ گھڻو مختلف هوندا آهن، ۽ ڊاڪٽر توهان جو جائزو وٺندي اهو خيال ۾ رکن ٿا۔ اهو ان وقت اهم بڻجي ٿو جڏهن اهو بي قاعده ماهواري يا ٻين نشانين سان گڏ ظاهر ٿئي۔ اندازو لڳائڻ بدران ڊاڪٽر کان پڇو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
298,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"پي سي او ايس جي تشخيص کان اڳ ڪهڙيون ٻيون حالتون رد ڪرڻيون آهن؟","پي سي او ايس جي تشخيص فقط انهن ئي نشانين جي ٻين سببن کي رد ڪرڻ کانپوءِ ٿيندي آهي۔ ٿائرائيڊ ۽ ٻيون هارموني حالتون به ملندڙ جلندڙ نظر اچي سگهن ٿيون۔ اهو ئي سبب آهي جو هڪ مناسب جانچ ضروري آهي، پاڻ تشخيص ڪرڻ نه۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
299,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"تشخيص واري وقت مون کي ڪهڙا ٽيسٽ ڪرائڻ گھرجن؟","توهان جي عمر يا وزن کان سواءِ خون ۾ شگر جو ٽيسٽ، ڪولیسٽرول جو ٽيسٽ، ۽ بلڊ پريشر جو چيڪ۔ مزاج بابت به پڇجڻ گھرجي۔ اهي پي سي او ايس سان لاڳاپيل حالتن کي ڳوليندا آهن۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
300,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"پي سي او ايس ۾ ڪهڙو خون ۾ شگر جو ٽيسٽ استعمال ٿئي ٿو؟","سڀ کان صحيح ٽيسٽ اهو آهي جنهن ۾ شگر وارو مشروب ڏنو ويندو آهي ۽ پوءِ خون چيڪ ڪيو ويندو آهي۔ اهو پي سي او ايس واري سڀني عورتن لاءِ تشخيص وقت صلاح ڏنل آهي۔ توهان جو ڊاڪٽر توهان کي ٻڌائيندو ته ان لاءِ ڪيئن تياري ڪجي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
301,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"منهنجي خون جي شگر کي وري ڪيتري ڀيري چيڪ ٿيڻ گھرجي؟","عام طور تي هر هڪ کان ٽن سالن ۾، توهان جي ٻين خطري جي عنصرن تي منحصر آهي۔ ان کي حمل جي رٿابندي وقت به چيڪ ٿيڻ گھرجي۔ ذیابيطس جي نشانين ظاهر ٿيڻ جو انتظار نه ڪريو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
302,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"جيڪڏهن مون کي پي سي او ايس آهي ته منهنجو بلڊ پريشر ڪيتري ڀيري چيڪ ٿيڻ گھرجي؟","هر سال۔ ان کي حمل يا زرخيزي جي علاج جي رٿابندي وقت به چيڪ ٿيڻ گھرجي، ڇاڪاڻ ته حمل ۾ بلڊ پريشر جي مسئلن جو امڪان وڌيڪ آهي۔ اهو ڪنهن به صحت مرڪز تي هڪ تڪڙو چيڪ آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
303,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا مون کي پي سي او ايس هجڻ تي ڪولیسٽرول جو چيڪ ڪرائڻ جي ضرورت آهي؟","ها، تشخيص جي وقت سڀني عورتن لاءِ ڪولیسٽرول جو ٽيسٽ صلاح ڏنل آهي۔ ان کي ڪيترو ورجايو ويندو اهو نتيجي ۽ توهان جي ٻين خطرن تي منحصر آهي۔ پنهنجي ڊاڪٽر کان پڇو ته توهان جي نتيجي جو مطلب ڇا آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
304,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا ڊاڪٽر مون کان منهنجي مزاج بابت پڇندو؟","کين پڇڻ گھرجي۔ اداسي جي اسڪريننگ سڀني عورتن ۽ نوجوانن لاءِ صلاح ڏنل آهي جن کي پي سي او ايس آهي، ۽ بالغن ۾ پريشاني جي اسڪريننگ به۔ جيڪڏهن هو نه پڇن ته پوءِ به ٻڌايو۔ اها حالت جو هڪ حقيقي حصو آهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
305,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا اهي منهنجي ننڊ بابت پڇندا؟","جيڪڏهن توهان کي خُر، اَڻتَنور ننڊ يا ڏينهن جي ننڊ آڻڻ جهڙيون نشانيون آهن ته کين توهان جو ننڊ دوران ساهه جي مسئلي لاءِ جائزو وٺڻ گھرجي۔ اهو پي سي او ايس ۾ وزن کان سواءِ به وڌيڪ عام آهي۔ جيڪڏهن ڪجهه نه پڇيو وڃي ته اهي نشانيون پاڻ ٻڌايو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
306,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا مون کان پنهنجي جسم يا کاڌي بابت پنهنجي احساسن بابت پڇجڻ گھرجي؟","ها، ڊاڪٽرن کي پي سي او ايس واري عورتن ۾ جسم جي شبيه بابت پريشانيون ۽ کاڌي جي بي قاعده عادتون ذهن ۾ رکڻ جي صلاح ڏني وڃي ٿي، انهن جي وزن کان سواءِ۔ اهي ان حالت سان جيئڻ جو سڃاتل حصو آهن۔ انهن بابت کلي عام ڳالهائڻ توهان کي صحيح مدد وٺڻ ۾ مدد ڪري ٿو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
307,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"مون کي ملاقات لاءِ پاڻ سان ڇا کڻي وڃڻ گھرجي؟","گذريل سال جي پنهنجي ماهواري جي تاريخن جو رڪارڊ، پنهنجي نشانين جي لسٽ، ۽ ڪا به دوا يا ٻي شيءِ جيڪا توهان کائيندا آهيو۔ اهو جانچ کي گھڻو آسان بڻائي ٿو۔ پنهنجا سوال به لکي وڃو۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
308,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"پي سي او ايس جي تشخيص ٿيڻ ۾ ڪيترو وقت لڳي ٿو؟","اهو مختلف ٿئي ٿو، ۽ افسوس سان گھڻيون عورتون ڊگھي عرصي تائين تشخيص کان محروم رهنديون آهن، لڳ ڀڳ ڏهن مان ست ڪڏهن به تشخيص نٿيون ٿين۔ پنهنجن نشانين بابت واضح هجڻ مدد ڪري ٿو۔ جيڪڏهن توهان مطمئن نه هجو ته وڌيڪ جانچ لاءِ پڇڻ معقول آهي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
309,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا هڪ ليڊي هيلٿ ورڪر پي سي او ايس جي تشخيص ڪري سگهي ٿي؟","هوءَ نشانيون سڃاڻي توهان کي اڳتي موڪلي سگهي ٿي، پر تشخيص لاءِ صحت مرڪز يا اسپتال تي خوني ٽيسٽ ۽ جانچ جي ضرورت آهي۔ جيڪڏهن هوءَ توهان جي ويجھو آهي ته شروعات هن کان ڪريو۔ هوءَ توهان کي صحيح جاءِ ڏانهن رهنمائي ڪري سگهي ٿي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
310,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا پي سي او ايس صرف نشانين مان تشخيص ٿي سگهي ٿي؟","نه۔ نشانيون ان ڏانهن اشارو ڪن ٿيون، پر خوني ٽيسٽ ۽ ٻين سببن کي رد ڪرڻ جي ضرورت آهي۔ انٽرنيٽ يا دوستن کان پاڻ تشخيص ڪرڻ ڀروسي جوڳو ناهي۔ مناسب جانچ لاءِ وڃو۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
311,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"مون کي ڪهڙي موقعي تي وڃي چيڪ ڪرائڻ گھرجي؟","جيڪڏهن توهان جي ماهواري مسلسل ايڪويهه کان پنجٽيهه ڏينهن جي دائري کان ٻاهر آهي، جيڪڏهن سال ۾ اَٺَ کان گھٽ اَچن ٿيون، جيڪڏهن اهي بند ٿي ويون آهن، يا جيڪڏهن توهان کي ناپسنديده وار، مهاسا يا حامله ٿيڻ ۾ ڏکيائي آهي۔ انهن مان ڪا به ڪافي سبب آهي۔ وڃڻ جو جواز ڏيڻ لاءِ توهان کي ڪيتريون ئي نشانيون هجڻ جي ضرورت ناهي۔",https://academic.oup.com/jcem/article/108/10/2447/7242360
312,پي سي او ايس ۽ هارموني صحت,تشخيص مرض ۽ ڪڏهن معائنو ڪرائجي,"ڇا چيڪ ٿيڻ کان اڳ منهنجي شادي ٿيل هجڻ يا ٻار لاءِ ڪوشش ڪيل هجڻ ضروري آهي؟","نه۔ پي سي او ايس توهان جي خون جي شگر، بلڊ پريشر، دل ۽ ٻچيدان تي اثر انداز ٿئي ٿي، خواه توهان ٻار چاهيو يا نه۔ جانچ توهان جي صحت بابت آهي۔ نشانيون رکندڙ ڪنهن کي به چيڪ ٿيڻ گھرجي۔",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
